State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State Code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
,08/12/2021,,,,Chittoor,Andhra Pradesh,AP,34,Hospitalized,,,,,,,,,
,08/12/2021,,,,East Godavari,Andhra Pradesh,AP,15,Hospitalized,,,,,,,,,
,08/12/2021,,,,Guntur,Andhra Pradesh,AP,21,Hospitalized,,,,,,,,,
,08/12/2021,,,,Krishna,Andhra Pradesh,AP,21,Hospitalized,,,,,,,,,
,08/12/2021,,,,Prakasam,Andhra Pradesh,AP,10,Hospitalized,,,,,,,,,
,08/12/2021,,,,S.P.S. Nellore,Andhra Pradesh,AP,8,Hospitalized,,,,,,,,,
,08/12/2021,,,,Srikakulam,Andhra Pradesh,AP,9,Hospitalized,,,,,,,,,
,08/12/2021,,,,Visakhapatnam,Andhra Pradesh,AP,32,Hospitalized,,,,,,,,,
,08/12/2021,,,,Vizianagaram,Andhra Pradesh,AP,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,West Godavari,Andhra Pradesh,AP,14,Hospitalized,,,,,,,,,
,08/12/2021,,,,Y.S.R. Kadapa,Andhra Pradesh,AP,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Guntur,Andhra Pradesh,AP,1,Deceased,,,,,,,,,
,08/12/2021,,,,Krishna,Andhra Pradesh,AP,1,Deceased,,,,,,,,,
,08/12/2021,,,,Lower Dibang Valley,Arunachal Pradesh,AR,3,Recovered,,,,,,,,,
,08/12/2021,,,,Papum Pare,Arunachal Pradesh,AR,2,Recovered,,,,,,,,,
,08/12/2021,,,,East Siang,Arunachal Pradesh,AR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Papum Pare,Arunachal Pradesh,AR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Tawang,Arunachal Pradesh,AR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,,Assam,AS,158,Recovered,,,,,,,,,
,08/12/2021,,,,Barpeta,Assam,AS,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bongaigaon,Assam,AS,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Cachar,Assam,AS,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Chirang,Assam,AS,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Dibrugarh,Assam,AS,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Goalpara,Assam,AS,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Golaghat,Assam,AS,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Hailakandi,Assam,AS,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Jorhat,Assam,AS,7,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kamrup,Assam,AS,6,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kamrup Metropolitan,Assam,AS,77,Hospitalized,,,,,,,,,
,08/12/2021,,,,Karimganj,Assam,AS,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kokrajhar,Assam,AS,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Lakhimpur,Assam,AS,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Nagaon,Assam,AS,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Nalbari,Assam,AS,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Sivasagar,Assam,AS,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Sonitpur,Assam,AS,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,South Salmara Mankachar,Assam,AS,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Gopalganj,Bihar,BR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Patna,Bihar,BR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Vaishali,Bihar,BR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Bhojpur,Bihar,BR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Gaya,Bihar,BR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Nalanda,Bihar,BR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Patna,Bihar,BR,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Purnia,Bihar,BR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Samastipur,Bihar,BR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Chandigarh,Chandigarh,CH,5,Recovered,,,,,,,,,
,08/12/2021,,,,Chandigarh,Chandigarh,CH,7,Hospitalized,,,,,,,,,
,08/12/2021,,,,Balod,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Bametara,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Bastar,Chhattisgarh,CT,2,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Bilaspur,Chhattisgarh,CT,3,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Dakshin Bastar Dantewada,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Dhamtari,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Durg,Chhattisgarh,CT,2,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Janjgir Champa,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Kabeerdham,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Mungeli,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Raigarh,Chhattisgarh,CT,12,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Raipur,Chhattisgarh,CT,1,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Balod,Chhattisgarh,CT,1,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Balrampur,Chhattisgarh,CT,3,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Bastar,Chhattisgarh,CT,2,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Bijapur,Chhattisgarh,CT,2,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Bilaspur,Chhattisgarh,CT,2,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Dakshin Bastar Dantewada,Chhattisgarh,CT,1,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Durg,Chhattisgarh,CT,9,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Janjgir Champa,Chhattisgarh,CT,1,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Jashpur,Chhattisgarh,CT,3,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Mahasamund,Chhattisgarh,CT,1,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Raigarh,Chhattisgarh,CT,7,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Raipur,Chhattisgarh,CT,3,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Uttar Bastar Kanker,Chhattisgarh,CT,2,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Durg,Chhattisgarh,CT,1,Deceased,,Reconciled,,,,,,,
,08/12/2021,,,,,Delhi,DL,36,Recovered,,,,,,,,,
,08/12/2021,,,,,Delhi,DL,65,Hospitalized,,,,,,,,,
,08/12/2021,,,,,Delhi,DL,1,Deceased,,,,,,,,,
,08/12/2021,,,,,Goa,GA,28,Recovered,,,,,,,,,
,08/12/2021,,,,,Goa,GA,65,Hospitalized,,,,,,,,,
,08/12/2021,,,,Faridabad,Haryana,HR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Gurugram,Haryana,HR,7,Recovered,,,,,,,,,
,08/12/2021,,,,Kurukshetra,Haryana,HR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Panchkula,Haryana,HR,4,Recovered,,,,,,,,,
,08/12/2021,,,,Sonipat,Haryana,HR,1,Recovered,,,,,,,,,
,08/12/2021,,,,Faridabad,Haryana,HR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Gurugram,Haryana,HR,15,Hospitalized,,,,,,,,,
,08/12/2021,,,,Karnal,Haryana,HR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kurukshetra,Haryana,HR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Panchkula,Haryana,HR,10,Hospitalized,,,,,,,,,
,08/12/2021,,,,Sirsa,Haryana,HR,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bilaspur,Himachal Pradesh,HP,1,Recovered,,,,,,,,,
,08/12/2021,,,,Chamba,Himachal Pradesh,HP,3,Recovered,,,,,,,,,
,08/12/2021,,,,Hamirpur,Himachal Pradesh,HP,4,Recovered,,,,,,,,,
,08/12/2021,,,,Kangra,Himachal Pradesh,HP,29,Recovered,,,,,,,,,
,08/12/2021,,,,Kangra,Himachal Pradesh,HP,-21,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Mandi,Himachal Pradesh,HP,28,Recovered,,,,,,,,,
,08/12/2021,,,,Shimla,Himachal Pradesh,HP,32,Recovered,,,,,,,,,
,08/12/2021,,,,Una,Himachal Pradesh,HP,15,Recovered,,,,,,,,,
,08/12/2021,,,,Una,Himachal Pradesh,HP,-10,Recovered,,Reconciled,,,,,,,
,08/12/2021,,,,Bilaspur,Himachal Pradesh,HP,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Hamirpur,Himachal Pradesh,HP,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kangra,Himachal Pradesh,HP,33,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kangra,Himachal Pradesh,HP,-13,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Kullu,Himachal Pradesh,HP,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Mandi,Himachal Pradesh,HP,10,Hospitalized,,,,,,,,,
,08/12/2021,,,,Shimla,Himachal Pradesh,HP,17,Hospitalized,,,,,,,,,
,08/12/2021,,,,Sirmaur,Himachal Pradesh,HP,3,Hospitalized,,,,,,,,,
,08/12/2021,,,,Solan,Himachal Pradesh,HP,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Una,Himachal Pradesh,HP,18,Hospitalized,,,,,,,,,
,08/12/2021,,,,Una,Himachal Pradesh,HP,-12,Hospitalized,,Reconciled,,,,,,,
,08/12/2021,,,,Kangra,Himachal Pradesh,HP,2,Deceased,,,,,,,,,
,08/12/2021,,,,Anantnag,Jammu and Kashmir,JK,3,Recovered,,,,,,,,,
,08/12/2021,,,,Baramulla,Jammu and Kashmir,JK,31,Recovered,,,,,,,,,
,08/12/2021,,,,Budgam,Jammu and Kashmir,JK,3,Recovered,,,,,,,,,
,08/12/2021,,,,Doda,Jammu and Kashmir,JK,3,Recovered,,,,,,,,,
,08/12/2021,,,,Ganderbal,Jammu and Kashmir,JK,4,Recovered,,,,,,,,,
,08/12/2021,,,,Jammu,Jammu and Kashmir,JK,3,Recovered,,,,,,,,,
,08/12/2021,,,,Kupwara,Jammu and Kashmir,JK,7,Recovered,,,,,,,,,
,08/12/2021,,,,Pulwama,Jammu and Kashmir,JK,7,Recovered,,,,,,,,,
,08/12/2021,,,,Punch,Jammu and Kashmir,JK,3,Recovered,,,,,,,,,
,08/12/2021,,,,Rajouri,Jammu and Kashmir,JK,2,Recovered,,,,,,,,,
,08/12/2021,,,,Reasi,Jammu and Kashmir,JK,4,Recovered,,,,,,,,,
,08/12/2021,,,,Srinagar,Jammu and Kashmir,JK,40,Recovered,,,,,,,,,
,08/12/2021,,,,Udhampur,Jammu and Kashmir,JK,1,Recovered,,,,,,,,,
,08/12/2021,,,,Anantnag,Jammu and Kashmir,JK,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bandipora,Jammu and Kashmir,JK,6,Hospitalized,,,,,,,,,
,08/12/2021,,,,Baramulla,Jammu and Kashmir,JK,18,Hospitalized,,,,,,,,,
,08/12/2021,,,,Budgam,Jammu and Kashmir,JK,14,Hospitalized,,,,,,,,,
,08/12/2021,,,,Doda,Jammu and Kashmir,JK,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Ganderbal,Jammu and Kashmir,JK,15,Hospitalized,,,,,,,,,
,08/12/2021,,,,Jammu,Jammu and Kashmir,JK,22,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kathua,Jammu and Kashmir,JK,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kupwara,Jammu and Kashmir,JK,6,Hospitalized,,,,,,,,,
,08/12/2021,,,,Punch,Jammu and Kashmir,JK,9,Hospitalized,,,,,,,,,
,08/12/2021,,,,Rajouri,Jammu and Kashmir,JK,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Reasi,Jammu and Kashmir,JK,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Samba,Jammu and Kashmir,JK,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Srinagar,Jammu and Kashmir,JK,47,Hospitalized,,,,,,,,,
,08/12/2021,,,,Udhampur,Jammu and Kashmir,JK,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Baramulla,Jammu and Kashmir,JK,1,Deceased,,,,,,,,,
,08/12/2021,,,,Doda,Jammu and Kashmir,JK,1,Deceased,,,,,,,,,
,08/12/2021,,,,Bokaro,Jharkhand,JH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Dhanbad,Jharkhand,JH,3,Recovered,,,,,,,,,
,08/12/2021,,,,East Singhbhum,Jharkhand,JH,3,Recovered,,,,,,,,,
,08/12/2021,,,,Koderma,Jharkhand,JH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Latehar,Jharkhand,JH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Ranchi,Jharkhand,JH,9,Recovered,,,,,,,,,
,08/12/2021,,,,Simdega,Jharkhand,JH,3,Recovered,,,,,,,,,
,08/12/2021,,,,West Singhbhum,Jharkhand,JH,2,Recovered,,,,,,,,,
,08/12/2021,,,,Deoghar,Jharkhand,JH,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Dhanbad,Jharkhand,JH,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,East Singhbhum,Jharkhand,JH,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Garhwa,Jharkhand,JH,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Gumla,Jharkhand,JH,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Khunti,Jharkhand,JH,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Ranchi,Jharkhand,JH,6,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bagalkote,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Ballari,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Bengaluru Rural,Karnataka,KA,2,Recovered,,,,,,,,,
,08/12/2021,,,,Bengaluru Urban,Karnataka,KA,100,Recovered,,,,,,,,,
,08/12/2021,,,,Bidar,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Chamarajanagara,Karnataka,KA,4,Recovered,,,,,,,,,
,08/12/2021,,,,Chikkamagaluru,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Chitradurga,Karnataka,KA,2,Recovered,,,,,,,,,
,08/12/2021,,,,Dakshina Kannada,Karnataka,KA,11,Recovered,,,,,,,,,
,08/12/2021,,,,Davanagere,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Dharwad,Karnataka,KA,45,Recovered,,,,,,,,,
,08/12/2021,,,,Hassan,Karnataka,KA,8,Recovered,,,,,,,,,
,08/12/2021,,,,Haveri,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Kalaburagi,Karnataka,KA,2,Recovered,,,,,,,,,
,08/12/2021,,,,Kodagu,Karnataka,KA,17,Recovered,,,,,,,,,
,08/12/2021,,,,Kolar,Karnataka,KA,2,Recovered,,,,,,,,,
,08/12/2021,,,,Koppal,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Mandya,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Mysuru,Karnataka,KA,12,Recovered,,,,,,,,,
,08/12/2021,,,,Ramanagara,Karnataka,KA,1,Recovered,,,,,,,,,
,08/12/2021,,,,Shivamogga,Karnataka,KA,8,Recovered,,,,,,,,,
,08/12/2021,,,,Tumakuru,Karnataka,KA,8,Recovered,,,,,,,,,
,08/12/2021,,,,Udupi,Karnataka,KA,8,Recovered,,,,,,,,,
,08/12/2021,,,,Ballari,Karnataka,KA,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Belagavi,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bengaluru Rural,Karnataka,KA,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bengaluru Urban,Karnataka,KA,244,Hospitalized,,,,,,,,,
,08/12/2021,,,,Chamarajanagara,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Chikkaballapura,Karnataka,KA,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Chikkamagaluru,Karnataka,KA,14,Hospitalized,,,,,,,,,
,08/12/2021,,,,Dakshina Kannada,Karnataka,KA,15,Hospitalized,,,,,,,,,
,08/12/2021,,,,Davanagere,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Dharwad,Karnataka,KA,10,Hospitalized,,,,,,,,,
,08/12/2021,,,,Hassan,Karnataka,KA,2,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kalaburagi,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kodagu,Karnataka,KA,30,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kolar,Karnataka,KA,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Mandya,Karnataka,KA,7,Hospitalized,,,,,,,,,
,08/12/2021,,,,Mysuru,Karnataka,KA,38,Hospitalized,,,,,,,,,
,08/12/2021,,,,Shivamogga,Karnataka,KA,5,Hospitalized,,,,,,,,,
,08/12/2021,,,,Tumakuru,Karnataka,KA,10,Hospitalized,,,,,,,,,
,08/12/2021,,,,Udupi,Karnataka,KA,4,Hospitalized,,,,,,,,,
,08/12/2021,,,,Uttara Kannada,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Vijayapura,Karnataka,KA,1,Hospitalized,,,,,,,,,
,08/12/2021,,,,Bengaluru Urban,Karnataka,KA,3,Deceased,,,,,,,,,
,08/12/2021,,,,Kodagu,Karnataka,KA,1,Deceased,,,,,,,,,
,08/12/2021,,,,Koppal,Karnataka,KA,1,Deceased,,,,,,,,,
,08/12/2021,,,,Tumakuru,Karnataka,KA,1,Deceased,,,,,,,,,
,08/12/2021,,,,Alappuzha,Kerala,KL,188,Recovered,,,,,,,,,
,08/12/2021,,,,Ernakulam,Kerala,KL,559,Recovered,,,,,,,,,
,08/12/2021,,,,Idukki,Kerala,KL,173,Recovered,,,,,,,,,
,08/12/2021,,,,Kannur,Kerala,KL,231,Recovered,,,,,,,,,
,08/12/2021,,,,Kasaragod,Kerala,KL,74,Recovered,,,,,,,,,
,08/12/2021,,,,Kollam,Kerala,KL,369,Recovered,,,,,,,,,
,08/12/2021,,,,Kottayam,Kerala,KL,44,Recovered,,,,,,,,,
,08/12/2021,,,,Kozhikode,Kerala,KL,431,Recovered,,,,,,,,,
,08/12/2021,,,,Malappuram,Kerala,KL,195,Recovered,,,,,,,,,
,08/12/2021,,,,Palakkad,Kerala,KL,189,Recovered,,,,,,,,,
,08/12/2021,,,,Pathanamthitta,Kerala,KL,186,Recovered,,,,,,,,,
,08/12/2021,,,,Thiruvananthapuram,Kerala,KL,921,Recovered,,,,,,,,,
,08/12/2021,,,,Thrissur,Kerala,KL,343,Recovered,,,,,,,,,
,08/12/2021,,,,Wayanad,Kerala,KL,136,Recovered,,,,,,,,,
,08/12/2021,,,,Alappuzha,Kerala,KL,200,Hospitalized,,,,,,,,,
,08/12/2021,,,,Ernakulam,Kerala,KL,764,Hospitalized,,,,,,,,,
,08/12/2021,,,,Idukki,Kerala,KL,183,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kannur,Kerala,KL,327,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kasaragod,Kerala,KL,92,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kollam,Kerala,KL,432,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kottayam,Kerala,KL,453,Hospitalized,,,,,,,,,
,08/12/2021,,,,Kozhikode,Kerala,KL,615,Hospitalized,,,,,,,,,
,08/12/2021,,,,Malappuram,Kerala,KL,202,Hospitalized,,,,,,,,,
,08/12/2021,,,,Palakkad,Kerala,KL,108,Hospitalized,,,,,,,,,
,08/12/2021,,,,Pathanamthitta,Kerala,KL,261,Hospitalized,,,,,,,,,
,08/12/2021,,,,Thiruvananthapuram,Kerala,KL,773,Hospitalized,,,,,,,,,
,08/12/2021,,,,Thrissur,Kerala,KL,425,Hospitalized,,,,,,,,,
,08/12/2021,,,,Wayanad,Kerala,KL,203,Hospitalized,,,,,,,,,
,08/12/2021,54,F,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,79,M,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,53,M,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,65,M,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,63,M,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,54,M,,Ernakulam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,43,M,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,73,M,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,67,M,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,83,F,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,76,F,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,80,F,,Kollam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,,,,Kottayam,Kerala,KL,30,Deceased,,cat_B (G.O.(Rt) No.2110/2021/H and FWD),,,,,,,
,08/12/2021,73,M,,Kottayam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,65,F,,Kottayam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,64,M,,Kottayam,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,85,F,,Kozhikode,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,75,M,,Kozhikode,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,49,F,,Kozhikode,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,,,,Palakkad,Kerala,KL,30,Deceased,,cat_B (G.O.(Rt) No.2110/2021/H and FWD),,,,,,,
,08/12/2021,59,M,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,75,F,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,67,F,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,75,F,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,65,M,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,41,F,,Palakkad,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,90,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,78,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,,,,Thiruvananthapuram,Kerala,KL,17,Deceased,,cat_B (G.O.(Rt) No.2110/2021/H and FWD),,,,,,,
,08/12/2021,40,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,62,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,67,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,55,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,41,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,51,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,60,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,76,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,62,F,,Thrissur,Kerala,KL,1,Deceased,,,,,,,,,
,08/12/2021,,,,Kargil,Ladakh,LA,2,Recovered,,,https://twitter.com/DIPR_Leh/status/1468762072108335108,,,,,,
,08/12/2021,,,,Leh,Ladakh,LA,29,Recovered,,,https://twitter.com/DIPR_Leh/status/1468762072108335108,,,,,,
,08/12/2021,,,,Leh,Ladakh,LA,14,Hospitalized,,,https://twitter.com/DIPR_Leh/status/1468762072108335108,,,,,,
,08/12/2021,,,,,Madhya Pradesh,MP,13,Recovered,,,https://twitter.com/healthminmp/status/1468590778108637185/photo/1,,,,,,
,08/12/2021,,,,Betul,Madhya Pradesh,MP,1,Hospitalized,,,https://twitter.com/healthminmp/status/1468590778108637185/photo/1,,,,,,
,08/12/2021,,,,Bhopal,Madhya Pradesh,MP,7,Hospitalized,,,https://twitter.com/healthminmp/status/1468590778108637185/photo/1,,,,,,
,08/12/2021,,,,Indore,Madhya Pradesh,MP,6,Hospitalized,,,https://twitter.com/healthminmp/status/1468590778108637185/photo/1,,,,,,
,08/12/2021,,,,Ahmednagar,Maharashtra,MH,-112,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Akola,Maharashtra,MH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Amravati,Maharashtra,MH,10,Recovered,,,,,,,,,
,08/12/2021,,,,Aurangabad,Maharashtra,MH,26,Recovered,,,,,,,,,
,08/12/2021,,,,Beed,Maharashtra,MH,10,Recovered,,,,,,,,,
,08/12/2021,,,,Bhandara,Maharashtra,MH,-2,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Chandrapur,Maharashtra,MH,-3,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Gadchiroli,Maharashtra,MH,-1,Recovered,,,,,,,,,
,08/12/2021,,,,Hingoli,Maharashtra,MH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Jalgaon,Maharashtra,MH,5,Recovered,,,,,,,,,
,08/12/2021,,,,Jalna,Maharashtra,MH,-4,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Kolhapur,Maharashtra,MH,2,Recovered,,,,,,,,,
,08/12/2021,,,,Latur,Maharashtra,MH,13,Recovered,,,,,,,,,
,08/12/2021,,,,Mumbai,Maharashtra,MH,-12,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Nagpur,Maharashtra,MH,4,Recovered,,,,,,,,,
,08/12/2021,,,,Nanded,Maharashtra,MH,3,Recovered,,,,,,,,,
,08/12/2021,,,,Nashik,Maharashtra,MH,-5,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Osmanabad,Maharashtra,MH,1,Recovered,,,,,,,,,
,08/12/2021,,,,Palghar,Maharashtra,MH,8,Recovered,,,,,,,,,
,08/12/2021,,,,Pune,Maharashtra,MH,248,Recovered,,,,,,,,,
,08/12/2021,,,,Raigad,Maharashtra,MH,12,Recovered,,,,,,,,,
,08/12/2021,,,,Ratnagiri,Maharashtra,MH,12,Recovered,,,,,,,,,
,08/12/2021,,,,Sangli,Maharashtra,MH,-22,Recovered,,why o why,,,,,,,
,08/12/2021,,,,Satara,Maharashtra,MH,-16,Recovered,,why o why,,,,,,,
